question,label,pca_x,pca_y,predicted_label,correct,embedding_norm
"Roger Avary (born August 23, 1965) is a Canadian film and television producer, screenwriter and director in the American mass media industry, he wrote the screenplay for Beowulf, a 2007 British-American 3D motion capture epic fantasy film, directed by who?",C,-0.2949714,0.16976032,B,False,1.0
"The American Pre-Code comedy film featuring an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, was released in what year?",C,-0.36036986,-0.114551194,C,True,1.0
"An edited version of ""Just the Two of Us"" reached number two on the ""Billboard"" Hot 100 behind a song written and composed by Donna Weiss and Jackie DeShannon which spend how many weeks at No. 1 on the ""Billboard"" hot 100?",C,-0.073661044,-0.41182354,B,False,1.0
"Which band has more members, Saint Motel or Curve?",C,0.06590378,-0.2677103,C,True,1.0
"""Funnybot"" is the second episode of the fifteenth season of which American animated television series, created by Trey Parker and Matt Stone?  ",C,-0.062288713,-0.029719265,B,False,0.99999994
"Which private research university is located in Chestnut Hill, Massachusetts Boston College or Stanford University? ",C,0.29525334,0.08284924,B,False,0.99999994
"What American stage, film, and television actor  who also appeared in a large number of musicals, played Samson in the 1949 film ""Samson and Delilah"".",C,-0.24710944,0.0062507694,B,False,0.99999994
Iqaluit Airport and Canadian North are based out of what country?,C,0.2398902,0.07361678,C,True,1.0
In what political party was the man who officially opened he Royal Spa Centre in 1972?,C,0.16886286,0.17147772,C,True,1.0
Which Oscar-nominated film was written by the screenwriter who wrote a 1991 romantic drama based upon a screenplay by Sooni Taraporevala?,C,-0.3358115,0.07248658,B,False,1.0
Are both Tim McIlrath and Spike Slawson American punk rock musicians?,C,-0.13468595,-0.1435973,C,True,0.99999994
"The Golden Globe Award winner for best actor from ""Roseanne"" starred along what actress in Gigantic?",C,-0.24132326,-0.016376104,B,False,0.99999994
"The expert mentor to the celebrities that perform on ""Splash!"" won the 2009 FINA World Championionship in the individual event at what age? ",C,-0.08447658,-0.23115677,C,True,0.99999994
"Still Da Baddest is the fourth studio album by American rapper Trina, following the poor chart performance, ""I Got a Thang for You"" featuring which American singer/songwriter, record producer, business woman, and television personality, and was born in Oakland, California?",C,-0.09519871,-0.35420558,B,False,1.0
What profession does Am Rong and Alexandre Rockwell have in common?,C,-0.08706662,0.21092299,C,True,0.99999994
El Nuevo Cojo and Golf Magazine are both special interest publications but which one is owned by Time Inc?,C,0.12573825,0.06175061,C,True,0.99999994
Who funds the bowling team that includes the school bus driver for Springfield Elementary School?,C,0.23700093,-0.032401264,C,True,1.0
What city are George Washington University Hospital and MedStar Washington Hospital Center located in?,C,0.24264774,0.04540277,C,True,1.0
what is the connection between Peter O'Meara and Norman Dike?,C,-0.07946287,0.24212764,C,True,1.0
"What author has contributed to such works as ""New Statesmen"", ""The Nation"", and ""The Atlantic"", among others, while also being being associated with Dysteleology?",C,0.027509002,0.14358063,C,True,1.0
Who developed the prototype pacemaker used by the 34th President of the USA?,C,0.14679779,0.09078512,C,True,1.0
Which publishing company has published Bizarre and a sister publication devoted to the anomalous phenomena popularised by Charles Fort?,C,0.11082737,-0.025087675,C,True,1.0
"Who performed the lead single on the album Friends in Low Places, No Fences, that reached #1 on Billboard?",C,-0.086543165,-0.4044267,B,False,1.0
Hate to Feel is the tenth track on what Alice in Chains' album that peaked as number six on the Billboard 200?,C,-0.05001142,-0.49093756,B,False,1.0
"The lead singer and guitarist in the Portland, Oregon rock band consisting of John Gourley, Zach Carothers, Kyle O'Quin, Jason Sechrist and Eric Howk, goes by what alias?",C,-0.10858162,-0.2992066,C,True,1.0
What year was the winner of the 2016 Marrakesh ePrix born?,C,-0.10147249,-0.00024045947,C,True,1.0
"South Korean actor Kim Yool-ho starred in what 2016 movie directed by Yeon Sang-ho Yeon Sang-ho and starring actors Gong Yoo, Jung Yu-mi, and Ma Dong-seok?",C,-0.31388947,-0.02438682,C,True,1.0
According to the 2006 census what is the population of the city in which James Iroha Uchechukwu was born ?,C,0.08845448,0.13016917,C,True,1.0
What actor in the film D.C. Cab also had a role in the TV series Barney Miller?,C,-0.29335067,0.090611376,B,False,1.0
Which industry do Richard Hawley and Chicago's Catherine belong to? ,C,0.029454252,0.08234457,C,True,0.99999994
Are Pam Veasey and Jon Jost both American?,C,-0.05988132,0.03779592,C,True,0.99999994
Maurice Hines and his brother were famous for what?,C,0.09356713,-0.05456749,B,False,0.99999994
Are the New Orleans Outfall Canals the same length as the Augusta Canal?,C,0.21331672,0.013645242,B,False,1.0
In which stadium do the teams owned by Myra Kraft's husband play?,C,0.15162498,-0.073676296,B,False,1.0
What southern California based band covered Blue Öyster Cult's Godzilla?,C,-0.033833127,-0.19879906,B,False,1.0
"The Swedish-British entertainment studio executive and film executive producer, who was the Executive producer for a 2016 American action thriller film directed by Babak Najafi, currently serve?",C,-0.43019867,0.12047042,C,True,1.0
"an Emmy Award winner and two-time Tony Award winner, was on the episode 15 of the third season of ""Chuck"". what is her name ?",C,-0.116422355,-0.11794108,B,False,0.99999994
"What is the current name of the Atlanta Mansion built for the daughter of the 41st Mayor of Atlanta, Georgia?",C,0.056392193,-0.036363773,C,True,1.0
Who invented the type of script used in autographs?,C,0.028636383,0.09467698,B,False,1.0
Approximately what percentage of the global population is made up of the ethnic group Princess Fragrant was produced to improve relations with?,C,0.077208765,0.07202136,B,False,1.0
The Boren-McCurdy proposals were partially brought about by which Oklahoma politician in 1992?,C,0.15553358,0.039577667,B,False,1.0
The Thoen Stone is on display at a museum in what county?,C,0.15489784,0.089896664,C,True,0.99999994
"Is Children's National Medical Center or MedStar Washington Hospital Center the largest private hospital in Washington, D.C.?",C,0.25209728,0.025970822,B,False,0.99999994
"Prince William, Duke of Gloucester and Prince George of Denmark, were eventually monarchs of which Kingdom?",C,0.16494955,0.14148739,B,False,1.0
"The airline operating in Whitehorse, Yukon handled how many passengers in 2012?",C,0.17251061,-0.08356879,B,False,0.99999994
"What State has a Disney Resort & Spa that is a beachside hotel, resort and vacation destination offering complimentary children's activities and programs and that Djuan Rivers was a General Manager at?",C,0.121230625,0.101559155,C,True,1.0
Are Wenling and Xinzheng both in China?,C,0.13122264,0.15432543,C,True,0.99999994
What is the birth date of the coach of the 2014-15 Michigan Wolverines men's basketball team?,C,0.12001864,-0.04536173,C,True,1.0000001
"Which organization presents the award in which Chris Noonan was nominated for his work in ""Babe?""",C,-0.11336738,-0.12872216,B,False,1.0
Where is the base of one of the three main British intelligence agencies?,C,0.1551601,0.18862899,C,True,0.99999994
"When a Man Falls in Love, is a 2013 South Korean television series, starring Song Seung-heon, Shin Se-kyung, Chae Jung-an, and which South Korean actor, born on ? ",C,-0.24818537,-0.072275974,B,False,0.99999994
What retailer is the second-largest in the United States and has a commercial featuring the American artist who was 1st runner-up in the 2005 USA Weekend Magazine's songwriting competition?,C,-0.048875146,-0.3820591,C,True,1.0
"Which English actor of stage, film and television from the 1978 BBC drama ""Pennies From Heaven"" appeared in the 2006 BBC Four television play ""Kenneth Williams: Fantabulosa!?""",C,-0.2733895,0.065720975,C,True,0.99999994
Who hosted both Miss USA 1968 and The Price Is Right?,C,-0.056756023,-0.1364117,C,True,0.99999994
What video game published by Sierra Entertainment includes an antagonist figure who's mystery is the core of the series? ,C,-0.13548027,0.02383615,B,False,1.0
Close to the Enemy starred the English actor known as Ash Morgan in what BBC series?,C,-0.35414812,0.12591596,C,True,0.99999994
The Bass Rock Lighthouse was next to what Castle?,C,0.18742104,-0.07292987,B,False,1.0
"Gülhane Park and Zografeion Lyceum, are located in which country?",C,0.15407379,0.17898647,C,True,0.99999994
"What is the name of the movie in which Edwin Brown plays a man that executed at least 400 people, including William Joyce and John Amery?",C,-0.2427905,0.19746007,C,True,0.99999994
What genre of music is the solo artist that contributed to Real Damage a variant of?,C,-0.1869676,-0.36414376,C,True,0.99999994
Jake David Shapiro was best know for being the screenwriter of a film directed by who?,C,-0.40027925,0.13433425,C,True,1.0
"What book contains a poem which, along with ""Beowulf"" and the ""Anglo-Saxon Chronicle"", preserves a legendary list of the kings of the Angles?",C,0.06580746,0.116271935,B,False,1.0
Norbert Holm was arrested and later demoted because of his Chief of Operations association with a military theorist popularly known as what?,C,0.12087457,0.122561,B,False,0.99999994
What state does Sang-Wook Cheong work as a materials scientist?,C,0.054714423,-0.031426176,C,True,0.99999994
What type of vegetation does Kniphofia and Baptisia have in common?,C,0.17040423,0.15656388,B,False,1.0
"Californian rock band Lit recorded A Place in the Sun in 1995, but what's their best known song?",C,-0.073648274,-0.40387806,C,True,0.99999994
"Gary Harrison, began his career in the 1970s and has written over how many major-label recorded songs including several number-one hits, another artist who have recorded his work include Bryan White, an American country music artist?",C,-0.09804506,-0.34584433,B,False,1.0
The 1976 German Grand Prix was won by a driver who retired in what year?,C,0.09833348,-0.00431899,B,False,1.0
What event at the Asian Junior Athletics Championships has men and women competing at the same time?,C,0.1302034,-0.052505184,C,True,1.0
Which 1999 French Open - Women's Doubles runner-up was born in Russia on 7 June 1981?,C,0.022474771,-0.07300075,B,False,0.99999994
What is the length of the River which has Wild Horse Creek as a tributary ?,C,0.19022632,0.04980073,B,False,1.0
Are Manhattan West and Singer Building both projects in New York?,C,-0.0625318,-0.087278634,C,True,0.99999994
Who is the American internet entrepreneur who founded the company featured on 24 Hours on Craigslist?,C,-0.029707436,-0.030357968,C,True,0.99999994
"Between two tennis players Kim Clijsters and Mary Pierce, who is older?",C,-0.06257907,-0.042362176,C,True,1.0
Which American college that has sent students to Centre for Medieval and Renaissance Studies was founded in 1874?,C,0.35841224,0.10646567,B,False,1.0
"Hot Coffee, Mississippi sometimes shares a zipcode with a nearby city with what population at the 2010 census?",C,0.21459067,-0.02495322,C,True,1.0
Jo Ann Terry won the 80m hurdles event at what Sao Paulo-based event from 1963?,C,0.07721841,-0.1063936,B,False,0.99999994
"Pearl Lowe and Alison Goldfrapp, is of which nationality?",C,-0.1519566,-0.02282777,C,True,1.0
Which British company whose majority of its business interests are in Asia was related to the London Based Trading house Matheson & Company?,C,0.09939694,0.16371179,C,True,1.0
"What man, also known as mi Sde-Or, created a military self-defense system developed for the Israel Defense Forces?",C,0.10181484,0.09833497,C,True,1.0
Do musicians Robert Fleischman and Jimmy Barnes have the same nationality?,C,-0.09398816,0.062317133,C,True,1.0
"What is the name of this American multinational corporation that provides IT services, headquartered in New Jersey, that acquired Mirabeau?",C,0.13449003,0.089115776,C,True,1.0
When was Fannie Lee Chaney's son born?,C,-0.090670794,0.05998205,C,True,0.99999994
"The Canada Memorial in Green Park, London, United Kingdom, commemorates members of the Canadian Forces killed during the First and Second World Wars, the memorial was the result of lobbying and fund raising, much of it in Canada, by the former Canadian media tycoon Conrad Moffat Black, his title is what, of this British former newspaper publisher and author?",C,0.05439719,0.10514467,C,True,1.0
WNP-3 and WNP-5 were constructed by the agency formed in which year?,C,0.13475665,0.09353415,B,False,1.0
"he Central Harbourfront is a waterfront site it is the result of Central and Wan Chai Reclamation, and it sits to the east of the International Finance Centre (IFC), a skyscraper and an integrated commercial development on the waterfront of the Central District, of which territory?",C,0.17793423,0.21643187,C,True,1.0
What city does Bundestag and Reichstag building have in common?,C,0.26028752,0.23796646,C,True,0.99999994
"Which musician, Edwyn Collins or Jimmie Ross, played the bass guitar?",C,-0.06618073,-0.29377675,B,False,1.0
"what is the 3112 acre Pennsylvania state park that took over 11,000 to make due to the wave action of lake Erie called?",C,0.2316469,0.030308183,C,True,1.0
 Teri W. Odom is a member of a scientific journal first published in 2007 by who?,C,0.14173804,-0.047894407,C,True,1.0
What forensic psychiatrist consulted on numbers cases including one for a contract killer associated with the DeCavalcante crime family?,C,-0.06878388,0.14064115,C,True,1.0
"Which American singer-songwriter known as ""the Caruso of Rock"", recorded on the Monument Records label and had hits such as ""Pretty One,"" and ""Uptown""?",C,-0.15058082,-0.39052117,C,True,1.0
"The central character of ""The Adventures of Brer Rabbit"" was later adapted into which 1946 Walt Disney Company motion picture film?",C,-0.09058301,0.10201444,B,False,1.0
